,OT
28378,444.7
28379,443.6
28380,444.4
28381,444.4
28382,443.7
28383,442.9
28384,444.1
28385,446.3
28386,446.8
28387,450.1
28388,454.8
28389,452.2
28390,447.8
28391,443.1
28392,434.8
28393,433.2
28394,434.3
28395,451.7
28396,458.3
28397,458.6
28398,456.1
28399,455.3
28400,453.6
28401,453.6
28402,453.2
28403,450.4
28404,446.8
28405,442.8
28406,440.5
28407,437.2
28408,435.2
28409,433.5
28410,429.7
28411,429.8
28412,427.1
28413,424.5
28414,422.2
28415,421.7
28416,414.5
28417,407.2
28418,408.2
28419,408.2
28420,405.3
28421,404.4
28422,403.5
28423,402.9
28424,402.9
28425,403.6
28426,404.4
28427,404.4
28428,403.8
28429,403.8
28430,405.0
28431,405.4
28432,404.4
28433,404.7
28434,405.5
28435,405.4
28436,405.2
28437,405.3
28438,405.7
28439,405.8
28440,406.0
28441,406.1
28442,405.5
28443,405.3
28444,404.8
28445,403.9
28446,403.5
28447,403.5
28448,403.7
28449,403.1
28450,403.1
28451,403.1
28452,403.2
28453,403.6
28454,403.4
28455,403.6
28456,404.0
28457,404.6
28458,405.1
28459,404.5
28460,404.3
28461,404.6
28462,404.3
28463,404.0
28464,404.0
28465,404.4
28466,404.4
28467,404.2
28468,404.7
28469,405.0
28470,405.1
28471,404.8
28472,404.9
28473,405.4
28474,406.0
28475,406.7
28476,407.1
28477,407.3
28478,407.8
28479,408.2
28480,410.3
28481,410.7
28482,412.1
28483,413.7
28484,415.2
28485,413.5
28486,409.7
28487,412.4
28488,417.0
28489,411.6
28490,415.4
28491,418.0
28492,422.6
28493,421.9
28494,425.1
28495,427.4
28496,425.5
28497,430.2
28498,425.5
28499,423.2
28500,422.8
28501,424.9
28502,425.5
28503,424.4
28504,425.9
28505,425.0
28506,423.4
28507,423.5
28508,426.5
28509,424.4
28510,426.7
28511,426.5
28512,428.5
28513,431.6
28514,429.7
28515,434.1
28516,438.1
28517,440.3
28518,438.3
28519,432.9
28520,433.4
28521,433.6
28522,437.8
28523,438.2
28524,436.2
28525,432.0
28526,433.5
28527,433.4
28528,437.0
28529,454.7
28530,458.3
28531,453.7
28532,447.4
28533,455.4
28534,449.5
28535,444.4
28536,449.1
28537,454.1
28538,455.3
28539,455.8
28540,455.7
28541,454.5
28542,452.0
28543,452.3
28544,449.7
28545,447.2
28546,444.9
28547,444.0
28548,441.0
28549,439.9
28550,437.6
28551,435.5
28552,433.4
28553,430.0
28554,428.0
28555,425.6
28556,421.5
28557,411.1
28558,407.5
28559,405.9
28560,404.9
28561,404.7
28562,404.0
28563,403.9
28564,404.1
28565,403.4
28566,403.1
28567,403.8
28568,404.2
28569,404.5
28570,404.9
28571,404.2
28572,404.2
28573,402.9
28574,402.2
28575,401.9
28576,402.1
28577,402.3
28578,402.8
28579,402.3
28580,402.1
28581,401.7
28582,402.0
28583,402.4
28584,403.4
28585,402.9
28586,402.7
28587,402.2
28588,402.4
28589,402.3
28590,402.3
28591,402.9
28592,402.3
28593,402.4
28594,402.4
28595,402.4
28596,401.6
28597,401.9
28598,401.6
28599,401.4
28600,401.2
28601,401.4
28602,400.9
28603,400.8
28604,400.6
28605,400.8
28606,400.3
28607,400.8
28608,400.9
28609,400.9
28610,401.0
28611,401.5
28612,402.5
28613,403.2
28614,403.8
28615,404.5
28616,406.2
28617,407.0
28618,407.7
28619,407.7
28620,407.4
28621,407.7
28622,408.0
28623,408.8
28624,409.6
28625,408.4
28626,409.8
28627,412.9
28628,411.9
28629,414.1
28630,415.2
28631,414.7
28632,414.9
28633,413.6
28634,412.8
28635,413.7
28636,415.2
28637,416.6
28638,417.8
28639,418.7
28640,419.4
28641,418.3
28642,421.2
28643,422.7
28644,420.8
28645,420.7
28646,421.6
28647,425.1
28648,431.7
28649,441.2
28650,440.0
28651,427.0
28652,427.8
28653,430.0
28654,440.6
28655,441.4
28656,439.9
28657,438.6
28658,439.2
28659,436.6
28660,437.3
28661,438.5
28662,441.0
28663,444.4
28664,446.8
28665,447.1
28666,451.0
28667,452.0
28668,450.1
28669,443.5
28670,435.7
28671,441.4
28672,443.4
28673,442.2
28674,439.8
28675,439.1
28676,445.1
28677,452.1
28678,452.0
28679,454.6
28680,453.5
28681,449.8
28682,442.6
28683,441.9
28684,443.7
28685,442.8
28686,449.3
28687,452.3
28688,452.1
28689,449.8
28690,449.1
28691,447.2
28692,447.0
28693,442.5
28694,437.4
28695,430.6
28696,419.1
28697,420.5
28698,415.0
28699,411.0
28700,413.2
28701,413.2
28702,407.3
28703,402.7
28704,401.8
28705,402.2
28706,402.9
28707,404.2
28708,404.2
28709,404.4
28710,405.3
28711,406.0
28712,404.4
28713,403.1
28714,403.2
28715,403.4
28716,403.0
28717,403.2
28718,403.7
28719,403.7
28720,403.4
28721,403.1
28722,403.2
28723,404.0
28724,405.2
28725,405.1
28726,405.6
28727,406.1
28728,406.1
28729,406.3
28730,406.1
28731,406.0
28732,405.9
28733,405.5
28734,405.3
28735,405.2
28736,405.9
28737,406.1
28738,405.8
28739,405.8
28740,405.5
28741,405.9
28742,406.3
28743,406.3
28744,406.3
28745,406.3
28746,406.3
28747,406.7
28748,406.3
28749,406.3
28750,406.7
28751,406.3
28752,406.4
28753,406.2
28754,406.5
28755,406.4
28756,406.7
28757,406.8
28758,406.9
28759,406.5
28760,406.8
28761,406.5
28762,406.4
28763,406.5
28764,406.6
28765,407.0
28766,407.7
28767,408.1
28768,408.5
28769,410.8
28770,412.6
28771,416.3
28772,417.9
28773,418.7
28774,422.3
28775,417.5
28776,432.4
28777,432.5
28778,430.7
28779,434.7
28780,434.4
28781,436.9
28782,436.4
28783,422.0
28784,420.8
28785,422.1
28786,425.3
28787,430.6
28788,428.4
28789,432.0
28790,433.7
28791,436.2
28792,441.1
28793,437.0
28794,438.6
28795,434.9
28796,441.7
28797,441.6
28798,450.7
28799,458.7
28800,455.4
28801,455.5
28802,454.6
28803,457.2
28804,446.1
28805,448.6
28806,446.2
28807,445.5
28808,460.0
28809,444.6
28810,453.2
28811,461.6
28812,457.8
28813,453.8
28814,460.6
28815,458.2
28816,456.9
28817,459.1
28818,457.9
28819,460.2
28820,459.4
28821,465.5
28822,467.3
28823,478.0
28824,479.4
28825,471.4
28826,472.5
28827,475.7
28828,474.2
28829,471.5
28830,474.8
28831,473.8
28832,475.7
28833,476.4
28834,466.5
28835,462.8
28836,462.5
28837,457.9
28838,457.8
28839,454.5
28840,457.9
28841,458.4
28842,457.9
28843,452.9
28844,453.1
28845,444.2
28846,443.0
28847,439.8
28848,432.2
28849,420.6
28850,410.2
28851,410.0
28852,406.3
28853,404.3
28854,403.1
28855,402.1
28856,402.1
28857,402.2
28858,401.9
28859,401.4
28860,401.2
28861,400.4
28862,400.0
28863,400.0
28864,399.7
28865,399.8
28866,399.9
28867,399.8
28868,399.5
28869,399.3
28870,399.6
28871,399.8
28872,399.4
28873,399.7
28874,399.6
28875,399.6
28876,399.1
28877,398.9
28878,399.2
28879,399.3
28880,398.9
28881,398.9
28882,398.5
28883,398.8
28884,398.5
28885,398.6
28886,398.5
28887,398.2
28888,398.2
28889,397.8
28890,397.9
28891,398.0
28892,398.3
28893,399.2
28894,399.9
28895,399.4
28896,399.2
28897,399.5
28898,399.8
28899,399.4
28900,399.6
28901,399.8
28902,399.3
28903,398.9
28904,399.1
28905,399.4
28906,399.8
28907,400.1
28908,400.2
28909,400.3
28910,400.7
28911,401.0
28912,401.2
28913,403.2
28914,404.0
28915,405.5
28916,405.9
28917,405.5
28918,405.8
28919,405.4
28920,404.9
28921,405.6
28922,409.7
28923,430.0
28924,430.4
28925,426.6
28926,422.0
28927,419.0
28928,419.2
28929,416.9
28930,416.8
28931,418.6
28932,418.3
28933,422.3
28934,438.0
28935,445.4
28936,453.2
28937,448.5
28938,446.9
28939,439.7
28940,449.3
28941,452.0
28942,449.8
28943,449.2
28944,454.0
28945,443.8
28946,437.6
28947,448.0
28948,441.5
28949,440.0
28950,440.5
28951,440.0
28952,451.7
28953,453.4
28954,458.5
28955,462.8
28956,466.9
28957,466.1
28958,465.1
28959,479.6
28960,472.4
28961,470.9
28962,471.7
28963,468.6
28964,469.3
28965,465.3
28966,459.2
28967,471.5
28968,481.1
28969,482.7
28970,478.0
28971,475.2
28972,477.8
28973,480.8
28974,475.1
28975,474.2
28976,476.7
28977,473.9
28978,471.5
28979,468.7
28980,461.8
28981,453.0
28982,449.6
28983,448.7
28984,443.7
28985,428.8
28986,421.0
28987,421.6
28988,421.7
28989,421.7
28990,422.1
28991,421.8
28992,420.1
28993,416.5
28994,416.3
28995,419.3
28996,418.7
28997,419.5
28998,418.3
28999,417.3
29000,417.2
29001,415.4
29002,413.9
29003,416.3
29004,416.3
29005,415.2
29006,412.6
29007,410.6
29008,411.0
29009,412.1
29010,412.4
29011,413.1
29012,412.2
29013,412.0
29014,411.6
29015,411.3
29016,410.6
29017,410.6
29018,411.0
29019,410.4
29020,410.3
29021,410.3
29022,410.3
29023,410.3
29024,410.0
29025,410.4
29026,409.9
29027,409.7
29028,410.8
29029,411.6
29030,410.8
29031,409.7
29032,409.5
29033,409.7
29034,411.1
29035,411.1
29036,411.7
29037,412.0
29038,413.0
29039,412.2
29040,412.0
29041,410.9
29042,412.1
29043,410.9
29044,410.6
29045,409.7
29046,409.5
29047,408.5
29048,408.6
29049,408.1
29050,408.1
29051,408.1
29052,409.0
29053,408.4
29054,409.8
29055,410.1
29056,409.4
29057,409.9
29058,409.1
29059,408.9
29060,409.7
29061,410.7
29062,413.0
29063,412.3
29064,411.7
29065,411.9
29066,411.3
29067,410.5
29068,410.4
29069,410.4
29070,413.7
29071,412.3
29072,414.0
29073,413.3
29074,419.2
29075,413.7
29076,418.5
29077,433.9
29078,432.2
29079,432.5
29080,437.1
29081,436.8
29082,435.0
29083,432.6
29084,433.7
29085,436.6
29086,436.6
29087,438.4
29088,441.5
29089,441.4
29090,441.1
29091,436.1
29092,445.3
29093,448.8
29094,449.0
29095,452.5
29096,453.2
29097,452.2
29098,452.8
29099,444.8
29100,438.0
29101,432.9
29102,432.5
29103,431.2
29104,430.5
29105,433.1
29106,435.5
29107,435.9
29108,436.5
29109,437.4
29110,429.9
29111,426.6
29112,426.8
29113,426.0
29114,424.5
29115,423.4
29116,422.7
29117,422.2
29118,421.3
29119,420.8
29120,418.6
29121,416.3
29122,416.8
29123,417.0
29124,415.8
29125,414.8
29126,412.2
29127,410.4
29128,409.5
29129,408.5
29130,408.1
29131,407.3
29132,406.8
29133,406.0
29134,406.0
29135,405.9
29136,404.5
29137,404.0
29138,404.2
29139,403.7
29140,403.3
29141,403.1
29142,401.9
29143,401.8
29144,402.0
29145,400.3
29146,400.3
29147,400.0
29148,399.7
29149,400.0
29150,400.2
29151,400.6
29152,400.4
29153,400.5
29154,400.6
29155,400.8
29156,401.0
29157,400.7
29158,400.5
29159,400.9
29160,400.7
29161,400.5
29162,400.5
29163,401.0
29164,401.2
29165,401.1
29166,401.1
29167,401.2
29168,401.3
29169,401.1
29170,401.4
29171,401.5
29172,401.5
29173,401.8
29174,402.2
29175,402.3
29176,402.3
29177,402.3
29178,401.8
29179,401.6
29180,401.5
29181,401.3
29182,401.0
29183,401.0
29184,400.9
29185,400.7
29186,400.3
29187,400.2
29188,400.1
29189,400.3
29190,400.3
29191,400.3
29192,400.4
29193,400.3
29194,400.4
29195,400.8
29196,401.1
29197,401.3
29198,402.0
29199,403.0
29200,403.7
29201,404.2
29202,404.5
29203,405.4
29204,405.7
29205,406.3
29206,407.0
29207,406.6
29208,406.7
29209,407.0
29210,407.6
29211,413.1
29212,414.6
29213,411.1
29214,411.0
29215,410.5
29216,410.5
29217,418.3
29218,413.1
29219,409.2
29220,408.7
29221,408.6
29222,424.5
29223,427.7
29224,423.2
29225,420.2
29226,426.4
29227,422.0
29228,420.7
29229,427.2
29230,425.9
29231,420.7
29232,413.3
29233,418.7
29234,430.2
29235,425.5
29236,425.3
29237,423.7
29238,423.9
29239,424.1
29240,424.3
29241,428.2
29242,426.5
29243,426.3
29244,425.1
29245,428.4
29246,431.5
29247,429.9
29248,426.8
29249,431.6
29250,437.7
29251,435.0
29252,441.7
29253,435.5
29254,433.1
29255,442.8
29256,435.3
29257,437.3
29258,443.1
29259,448.2
29260,453.0
29261,454.1
29262,450.3
29263,451.1
29264,456.6
29265,456.4
29266,456.1
29267,454.3
29268,452.0
29269,448.0
29270,443.2
29271,433.1
29272,425.0
29273,417.5
29274,413.7
29275,414.4
29276,414.5
29277,412.9
29278,412.3
29279,406.6
29280,407.2
29281,406.5
29282,402.8
29283,402.5
29284,402.7
29285,402.7
29286,402.5
29287,401.9
29288,401.9
29289,401.3
29290,400.8
29291,400.9
29292,400.7
29293,401.0
29294,401.0
29295,400.8
29296,400.7
29297,400.5
29298,400.9
29299,400.9
29300,401.2
29301,400.9
29302,400.3
29303,400.5
29304,400.8
29305,401.2
29306,401.3
29307,401.0
29308,400.8
29309,401.0
29310,401.1
29311,400.9
29312,400.9
29313,401.4
29314,400.9
29315,401.0
29316,401.5
29317,401.3
29318,401.2
29319,401.3
29320,401.4
29321,401.1
29322,401.1
29323,400.9
29324,400.9
29325,401.5
29326,401.7
29327,401.5
29328,401.5
29329,401.4
29330,401.4
29331,401.7
29332,401.7
29333,401.7
29334,401.6
29335,401.9
29336,401.6
29337,401.7
29338,401.9
29339,402.0
29340,402.1
29341,401.4
29342,401.0
29343,401.5
29344,401.9
29345,402.4
29346,403.0
29347,403.2
29348,404.6
29349,404.9
29350,405.2
29351,406.1
29352,407.2
29353,407.0
29354,406.8
29355,406.3
29356,406.3
29357,406.8
29358,407.2
29359,407.5
29360,407.1
29361,407.8
29362,408.5
29363,408.4
29364,407.7
29365,407.8
29366,408.4
29367,408.7
29368,411.1
29369,413.9
29370,408.9
29371,411.1
29372,413.5
29373,411.6
29374,410.6
29375,416.2
29376,420.0
29377,426.4
29378,426.6
29379,428.1
29380,417.7
29381,418.3
29382,413.9
29383,414.1
29384,417.3
29385,421.3
29386,420.3
29387,417.0
29388,414.9
29389,414.8
29390,415.3
29391,416.2
29392,417.6
29393,418.3
29394,419.2
29395,419.7
29396,426.8
29397,435.5
29398,435.9
29399,438.6
29400,438.8
29401,440.1
29402,447.2
29403,453.9
29404,451.8
29405,451.0
29406,451.6
29407,452.3
29408,449.9
29409,444.1
29410,429.7
29411,434.0
29412,425.1
29413,422.4
29414,419.9
29415,419.4
29416,419.1
29417,418.3
29418,417.6
29419,415.7
29420,414.9
29421,413.7
29422,412.1
29423,411.7
29424,410.9
29425,410.3
29426,408.5
29427,409.0
29428,408.6
29429,408.2
29430,407.3
29431,404.3
29432,404.4
29433,404.9
29434,404.8
29435,404.3
29436,404.2
29437,404.3
29438,404.3
29439,404.0
29440,403.7
29441,403.4
29442,403.2
29443,403.4
29444,403.4
29445,403.7
29446,403.4
29447,403.2
29448,402.7
29449,402.7
29450,402.8
29451,402.0
29452,402.5
29453,402.5
29454,402.1
29455,402.3
29456,402.5
29457,402.4
29458,402.5
29459,402.3
29460,402.6
29461,402.7
29462,402.4
29463,402.7
29464,402.3
29465,401.8
29466,402.2
29467,402.2
29468,402.8
29469,402.2
29470,402.0
29471,402.2
29472,402.5
29473,402.6
29474,401.8
29475,401.2
29476,400.8
29477,400.8
29478,400.7
29479,400.8
29480,400.9
29481,401.4
29482,401.8
29483,402.0
29484,402.5
29485,402.9
29486,403.2
29487,403.7
29488,403.8
29489,403.6
29490,404.7
29491,404.5
29492,406.0
29493,407.5
29494,408.0
29495,407.9
29496,408.8
29497,409.3
29498,412.0
29499,414.6
29500,414.8
29501,423.3
29502,422.6
29503,421.4
29504,419.0
29505,413.5
29506,419.6
29507,417.2
29508,415.3
29509,416.3
29510,416.6
29511,417.2
29512,421.1
29513,421.5
29514,420.6
29515,429.7
29516,431.3
29517,424.3
29518,423.5
29519,424.1
29520,426.4
29521,430.5
29522,426.7
29523,426.9
29524,436.7
29525,428.9
29526,438.1
29527,441.0
29528,440.4
29529,435.3
29530,443.1
29531,447.5
29532,444.0
29533,444.7
29534,437.1
29535,438.1
29536,450.9
29537,451.9
29538,447.1
29539,445.2
29540,447.6
29541,455.4
29542,456.7
29543,460.7
29544,461.0
29545,457.9
29546,456.5
29547,458.4
29548,459.6
29549,459.6
29550,459.4
29551,459.2
29552,458.7
29553,461.9
29554,464.5
29555,463.8
29556,462.8
29557,460.1
29558,456.6
29559,454.2
29560,451.7
29561,447.3
29562,442.3
29563,440.2
29564,436.2
29565,434.2
29566,431.1
29567,428.8
29568,425.2
29569,421.9
29570,418.1
29571,416.9
29572,411.8
29573,404.1
29574,400.3
29575,400.0
29576,400.4
29577,400.2
29578,400.1
29579,399.6
29580,399.9
29581,399.5
29582,399.0
29583,399.1
29584,399.2
29585,399.9
29586,400.0
29587,400.0
29588,400.1
29589,400.0
29590,400.6
29591,400.7
29592,401.5
29593,400.6
29594,400.3
29595,400.2
29596,400.2
29597,400.0
29598,399.7
29599,401.0
29600,400.4
29601,400.5
29602,401.3
29603,401.8
29604,402.2
29605,402.8
29606,402.5
29607,403.0
29608,404.1
29609,403.9
29610,403.9
29611,404.1
29612,404.6
29613,404.6
29614,405.0
29615,404.8
29616,404.3
29617,403.8
29618,403.6
29619,403.6
29620,403.8
29621,404.2
29622,404.7
29623,405.1
29624,405.1
29625,405.2
29626,405.6
29627,406.0
29628,406.3
29629,406.7
29630,408.1
29631,408.6
29632,408.8
29633,409.5
29634,409.6
29635,409.7
29636,409.5
29637,409.7
29638,409.9
29639,410.3
29640,410.5
29641,410.7
29642,411.1
29643,411.2
29644,410.4
29645,410.8
29646,410.4
29647,410.1
29648,410.1
29649,410.1
29650,410.3
29651,410.6
29652,411.0
29653,411.0
29654,412.2
29655,412.2
29656,413.8
29657,413.8
29658,413.2
29659,413.4
29660,413.2
29661,413.8
29662,413.8
29663,417.9
29664,428.0
29665,429.8
29666,424.0
29667,425.9
29668,428.5
29669,427.8
29670,426.0
29671,425.0
29672,425.9
29673,426.6
29674,427.1
29675,429.8
29676,427.5
29677,425.5
29678,426.2
29679,423.9
29680,428.7
29681,445.0
29682,446.4
29683,440.1
29684,434.1
29685,437.7
29686,440.1
29687,446.3
29688,459.2
29689,459.1
29690,460.5
29691,464.4
29692,465.6
29693,462.9
29694,460.9
29695,450.9
29696,449.3
29697,449.0
29698,447.9
29699,447.3
29700,448.6
29701,447.8
29702,444.9
29703,440.4
29704,433.8
29705,432.7
29706,430.3
29707,424.9
29708,418.8
29709,415.9
29710,415.6
29711,414.3
29712,412.3
29713,411.4
29714,410.4
29715,410.4
29716,409.3
29717,408.8
29718,408.1
29719,407.5
29720,406.1
29721,405.7
29722,405.1
29723,404.7
29724,404.7
29725,405.7
29726,405.8
29727,405.3
29728,405.0
29729,405.4
29730,405.3
29731,405.5
29732,404.6
29733,403.7
29734,403.5
29735,403.7
29736,403.6
29737,403.3
29738,403.3
29739,402.4
29740,402.1
29741,402.4
29742,403.1
29743,402.9
29744,402.7
29745,402.6
29746,402.6
29747,402.5
29748,402.2
29749,401.8
29750,401.3
29751,401.2
29752,401.0
29753,401.0
29754,401.2
29755,400.8
29756,400.5
29757,400.4
29758,400.6
29759,400.7
29760,400.6
29761,400.6
29762,400.7
29763,400.7
29764,400.7
29765,400.7
29766,400.4
29767,400.5
29768,400.7
29769,400.6
29770,400.7
29771,400.7
29772,400.9
29773,401.2
29774,401.7
29775,402.0
29776,402.4
29777,404.4
29778,406.0
29779,406.9
29780,407.0
29781,408.7
29782,407.1
29783,408.1
29784,411.3
29785,412.0
29786,410.9
29787,411.7
29788,413.2
29789,414.3
29790,414.4
29791,416.5
29792,416.7
29793,418.0
29794,421.3
29795,421.3
29796,422.4
29797,423.9
29798,421.8
29799,418.9
29800,419.8
29801,423.2
29802,425.8
29803,427.1
29804,428.4
29805,431.8
29806,437.7
29807,441.2
29808,444.9
29809,440.1
29810,439.7
29811,439.1
29812,441.8
29813,447.8
29814,454.8
29815,452.6
29816,452.5
29817,448.1
29818,446.6
29819,445.1
29820,443.0
29821,442.8
29822,443.3
29823,443.1
29824,446.0
29825,447.8
29826,446.5
29827,445.5
29828,444.5
29829,443.7
29830,443.3
29831,442.6
29832,439.7
29833,435.9
29834,422.7
29835,417.6
29836,417.8
29837,417.4
29838,416.1
29839,414.6
29840,416.4
29841,418.2
29842,420.9
29843,418.1
29844,422.9
29845,423.1
29846,426.9
29847,430.7
29848,429.1
29849,425.1
29850,422.9
29851,419.8
29852,418.0
29853,416.1
29854,414.2
29855,410.8
29856,409.3
29857,408.2
29858,406.8
29859,405.1
29860,403.0
29861,403.0
29862,403.1
29863,403.6
29864,404.1
29865,404.2
29866,404.1
29867,404.1
29868,403.8
29869,404.4
29870,404.2
29871,404.0
29872,403.9
29873,404.0
29874,403.6
29875,403.9
29876,403.4
29877,404.7
29878,405.7
29879,405.1
29880,404.3
29881,402.6
29882,401.7
29883,402.0
29884,401.7
29885,401.9
29886,401.9
29887,402.2
29888,402.0
29889,401.9
29890,402.1
29891,402.6
29892,402.3
29893,402.2
29894,401.8
29895,400.4
29896,400.3
29897,401.0
29898,401.3
29899,401.5
29900,401.6
29901,402.1
29902,403.0
29903,403.6
29904,404.9
29905,406.1
29906,404.1
29907,404.0
29908,404.6
29909,405.0
29910,405.0
29911,404.6
29912,405.8
29913,406.4
29914,406.3
29915,407.3
29916,409.3
29917,410.2
29918,411.6
29919,411.4
29920,411.2
29921,413.2
29922,413.0
29923,410.1
29924,410.4
29925,416.0
29926,418.9
29927,415.7
29928,414.8
29929,414.8
29930,418.4
29931,424.3
29932,425.6
29933,416.6
29934,416.0
29935,416.7
29936,419.9
29937,422.8
29938,424.5
29939,428.0
29940,427.8
29941,430.8
29942,437.0
29943,432.7
29944,435.3
29945,434.8
29946,438.0
29947,440.5
29948,438.5
29949,436.9
29950,437.1
29951,441.2
29952,444.3
29953,446.2
29954,444.9
29955,445.4
29956,442.5
29957,443.3
29958,445.1
29959,448.9
29960,449.7
29961,451.0
29962,446.4
29963,443.8
29964,438.7
29965,452.3
29966,456.8
29967,454.7
29968,456.7
29969,456.6
29970,448.0
29971,442.1
29972,446.3
29973,440.1
29974,448.0
29975,446.7
29976,450.6
29977,452.3
29978,452.8
29979,455.4
29980,464.2
29981,462.5
29982,458.4
29983,457.7
29984,459.9
29985,458.4
29986,455.6
29987,452.6
29988,449.0
29989,445.1
29990,440.5
29991,436.8
29992,433.3
29993,430.1
29994,427.5
29995,423.8
29996,421.8
29997,418.1
29998,414.9
29999,415.9
30000,410.6
30001,407.7
30002,405.8
30003,402.2
30004,400.1
30005,399.1
30006,399.3
30007,399.6
30008,399.8
30009,400.1
30010,400.3
30011,400.2
30012,400.2
30013,399.8
30014,399.4
30015,399.7
30016,399.2
30017,398.9
30018,399.3
30019,399.2
30020,399.3
30021,400.0
30022,399.1
30023,399.1
30024,399.1
30025,398.9
30026,399.1
30027,399.0
30028,399.0
30029,398.7
30030,398.4
30031,398.4
30032,398.6
30033,398.7
30034,399.0
30035,399.1
30036,399.7
30037,399.8
30038,400.0
30039,400.3
30040,401.8
30041,400.6
30042,400.7
30043,401.8
30044,400.6
30045,400.6
30046,400.6
30047,400.5
30048,400.4
30049,399.9
30050,399.8
30051,399.8
30052,399.9
30053,399.6
30054,399.5
30055,399.4
30056,399.8
30057,400.3
30058,400.8
30059,401.5
30060,401.6
30061,401.7
30062,401.9
30063,402.4
30064,403.5
30065,403.3
30066,402.5
30067,403.5
30068,405.0
30069,406.7
30070,408.2
30071,409.2
30072,409.9
30073,410.4
30074,409.8
30075,410.1
30076,410.6
30077,410.9
30078,411.4
30079,412.5
30080,412.8
30081,413.4
30082,414.1
30083,414.9
30084,415.7
30085,416.2
30086,416.8
30087,418.3
30088,425.3
30089,427.7
30090,432.4
30091,439.5
30092,448.9
30093,452.6
30094,450.3
30095,448.3
30096,444.1
30097,440.7
30098,438.2
30099,433.7
30100,433.5
30101,433.4
30102,433.1
30103,431.4
30104,431.9
30105,430.6
30106,430.5
30107,424.3
30108,429.5
30109,431.0
30110,429.0
30111,430.5
30112,433.1
30113,433.3
30114,431.9
30115,430.8
30116,429.7
30117,428.7
30118,422.3
30119,417.0
30120,417.3
30121,418.0
30122,414.6
30123,416.0
30124,419.2
30125,419.6
30126,419.3
30127,420.2
30128,420.6
30129,417.7
30130,416.7
30131,415.4
30132,414.6
30133,414.4
30134,413.4
30135,413.1
30136,413.0
30137,413.2
30138,412.9
30139,413.5
30140,416.0
30141,416.3
30142,414.8
30143,415.1
30144,416.6
30145,417.0
30146,415.2
30147,413.3
30148,412.9
30149,409.1
30150,406.7
30151,404.9
30152,404.2
30153,404.4
30154,404.7
30155,404.8
30156,404.5
30157,404.7
30158,404.6
30159,404.2
30160,404.2
30161,404.3
30162,404.2
30163,404.4
30164,404.8
30165,405.1
30166,404.3
30167,403.7
30168,403.9
30169,403.6
30170,403.8
30171,404.5
30172,405.2
30173,405.4
30174,404.5
30175,404.0
30176,404.3
30177,404.2
30178,404.1
30179,404.6
30180,404.7
30181,404.9
30182,404.7
30183,403.9
30184,402.9
30185,402.6
30186,402.3
30187,402.3
30188,402.7
30189,402.9
30190,403.6
30191,403.7
30192,403.6
30193,403.2
30194,403.3
30195,403.1
30196,403.0
30197,402.8
30198,402.9
30199,403.3
30200,403.3
30201,403.5
30202,403.7
30203,404.0
30204,403.4
30205,403.2
30206,402.8
30207,402.6
30208,402.3
30209,402.4
30210,402.4
30211,402.9
30212,403.5
30213,404.1
30214,404.3
30215,404.0
30216,403.7
30217,403.9
30218,404.5
30219,404.9
30220,405.3
30221,405.1
30222,405.3
30223,405.3
30224,405.6
30225,406.1
30226,406.2
30227,406.7
30228,406.6
30229,407.3
30230,407.1
30231,407.4
30232,409.9
30233,409.6
30234,409.7
30235,409.5
30236,408.3
30237,408.2
30238,407.9
30239,407.8
30240,407.4
30241,407.2
30242,407.4
30243,407.6
30244,407.2
30245,407.4
30246,407.0
30247,407.5
30248,409.6
30249,408.8
30250,410.0
30251,411.2
30252,411.8
30253,412.4
30254,412.6
30255,413.1
30256,413.6
30257,414.0
30258,412.8
30259,412.2
30260,411.9
30261,411.4
30262,410.8
30263,411.0
30264,411.5
30265,411.7
30266,411.2
30267,410.7
30268,410.4
30269,410.4
30270,409.9
30271,409.5
30272,410.0
30273,410.7
30274,410.3
30275,409.7
30276,409.1
30277,408.1
30278,407.4
30279,407.3
30280,406.4
30281,405.6
30282,405.1
30283,404.1
30284,403.6
30285,403.5
30286,403.9
30287,404.4
30288,404.6
30289,403.8
30290,403.9
30291,403.1
30292,402.9
30293,402.8
30294,402.9
30295,402.9
30296,402.5
30297,402.3
30298,402.1
30299,402.2
30300,402.3
30301,402.5
30302,402.5
30303,402.7
30304,402.9
30305,402.9
30306,402.8
30307,402.5
30308,402.0
30309,401.8
30310,401.7
30311,401.5
30312,401.6
30313,401.3
30314,401.1
30315,401.1
30316,401.0
30317,401.2
30318,401.2
30319,401.1
30320,401.2
30321,401.1
30322,401.0
30323,401.0
30324,401.1
30325,400.8
30326,400.6
30327,400.4
30328,400.6
30329,400.6
30330,400.6
30331,400.3
30332,400.7
30333,400.7
30334,400.7
30335,401.1
30336,401.1
30337,401.2
30338,401.3
30339,401.6
30340,401.8
30341,402.1
30342,402.1
30343,402.1
30344,402.2
30345,402.3
30346,402.6
30347,402.7
30348,403.0
30349,403.1
30350,403.5
30351,403.7
30352,404.1
30353,404.6
30354,405.0
30355,406.1
30356,406.8
30357,406.9
30358,407.0
30359,407.1
30360,407.9
30361,409.0
30362,409.3
30363,410.0
30364,411.9
30365,410.1
30366,411.3
30367,409.3
30368,409.8
30369,409.3
30370,418.0
30371,414.5
30372,413.4
30373,412.4
30374,416.4
30375,416.8
30376,423.5
